#-------------------------------------------------------------------------------
#  Bytes Format Units       Label Explanations
#-------------------------------------------------------------------------------
#  1- 14 F14.10 deg         RAdeg BCG Right Ascension in decimal degrees (J2000) 
# 16- 29 F14.10 deg         DEdeg BCG Declination in decimal degrees (J2000)
# 31- 38 F8.6   ---         z     Photometric redshift 
# 40- 49 F10.7  ---         specz Spectroscopic BCG redshift 
# 51- 59 F9.6   10+10solLum LumBr BCG r-band luminosity 
# 61- 69 F9.6   10+10solLum LumBi BCG i-band luminosity 
# 71- 79 F9.5   10+10solLum LumTr Total r-band luminosity
# 81- 89 F9.5   10+10solLum LumTi Total i-band luminosity 
# 91- 93 I3     ---         NGal  Detection richness 
# 95- 97 I3     ---         NR200 Scaled richness
#-------------------------------------------------------------------------------
181.14640        3.9564235    0.164750  0.162643  11.8614   14.8526    77.9142   97.2692   40  46 
156.95621       10.441696     0.108050  0.0653701 11.4880   14.2151   105.263   132.002    41  62 
164.59866       56.794924     0.137750  0.135098   8.79214  10.9822   109.904   136.105    57  73 
 16.230699       0.060077121  0.278150 -1.00000   10.6235   12.8515    76.2735   93.0117   35  43 
127.02449       44.766744     0.148550  0.144953   9.53445  12.6465    63.1196   79.7352   33  39 
140.62136       54.996378     0.183650  0.183616  13.1116   16.3015    62.0153   77.7076   32  37 
173.86122       31.892402     0.237650 -1.00000   11.3161   14.0716    81.0317   98.9882   35  41 
134.47509        3.1764449    0.210650 -1.00000   14.6104   17.1175   110.039   132.725    42  52 
196.69040       46.558542     0.234950  0.218348  13.4626   15.9317   196.172   233.270    70 106 
234.96158       30.717776     0.108050  0.0971315  9.10180  11.6550    51.1022   63.9155   36  43 
172.50542       12.938066     0.256550  0.245524  10.7016   12.6927    96.9370  117.106    44  58 
147.55048       21.647682     0.280850 -1.00000   20.6997   24.5485    78.5490   94.7514   32  39 
153.79369       32.530780     0.288950 -1.00000   11.6494   14.5798    69.1014   86.1353   32  38 
175.63287       25.467486     0.199850 -1.00000   15.7173   19.8389    68.4240   83.5386   30  39 
 13.475799      -9.4730357    0.272750  0.269932  10.2423   12.3010    57.7681   70.0813   29  34 
218.86860       55.131133     0.132350  0.139858   8.48964  10.8538    93.3970  118.381    51  73 
259.63120       30.046859     0.291650 -1.00000   10.3506   12.9279   119.173   145.743    35  46 
153.43707       -0.12022407   0.105350 -1.00000    9.91085  12.4023    53.0323   66.1645   25  28 
224.86564        3.3460399    0.291650  0.271491  20.3480   25.4091    77.4410   95.5803   29  31 
154.57281       12.156255     0.243050  0.240563  14.9826   18.1858    60.4173   73.4691   31  33 
355.32093       -9.0199339    0.256550  0.251184   8.44982  10.6118   117.097   142.901    55  76 
226.40856       47.104852     0.261950  0.266485  10.2684   13.0517    89.4710  110.371    35  44 
240.36701       53.947377     0.102650  0.0654358 13.1527   16.4769    75.1447   94.6508   38  46 
168.80165        4.3079944    0.299750  0.304122   9.41916  11.5900    69.2616   86.2721   35  39 
221.98726       14.759062     0.216050 -1.00000   13.6605   17.2750    77.5853   95.9427   32  36 
231.60750        1.9590430    0.299750 -1.00000   11.4915   14.5014    58.5153   73.7631   29  35 
253.68034       40.046227     0.156650 -1.00000    9.83940  12.2156   106.452   131.008    44  58 
133.51888       29.053545     0.105350  0.0843531 11.1881   14.1742    72.3934   90.8551   34  42 
161.60635       59.626909     0.243050  0.228199  14.6045   18.0910    71.8639   87.8788   32  37 
135.43706       -1.6394698    0.294350 -1.00000    9.76522  12.2475    88.7337  111.637    38  60 
202.54458       30.725193     0.297050 -1.00000   10.9360   13.9214    88.8247  110.501    42  46 
224.64001       47.497615     0.102650  0.0854464 12.4186   15.4580    65.9568   82.4334   34  48 
 55.677700      -0.28565344   0.294350 -1.00000    9.14464  11.2533    81.4421  101.317    42  56 
237.13184       11.363576     0.229550 -1.00000   12.4140   15.4531   107.658   134.145    50  69 
182.04419       24.446989     0.267350 -1.00000   12.9446   15.8036    50.1148   61.0636   25  26 
233.84051       37.396064     0.148550  0.153650   8.23225  10.2319    89.5103  112.191    49  71 
196.95515       29.430068     0.264650 -1.00000   17.8323   21.7314    72.2893   87.2620   30  34 
245.50160       17.177940     0.256550 -1.00000   10.8400   13.7149    92.7553  112.436    36  44 
228.15744       34.859879     0.151250 -1.00000   13.1693   16.7182    49.5659   62.4545   24  25 
246.42590       51.761359     0.297050 -1.00000   11.6448   13.9789    52.1223   63.6402   29  31 
218.00413       29.548145     0.221450 -1.00000   11.6597   14.3687    93.8921  115.537    43  56 
126.21948        8.4970280    0.199850  0.189445  12.3821   15.2622    50.4554   61.8958   29  29 
217.52837       20.595066     0.253850 -1.00000   12.6072   15.7872    44.4475   55.2890   24  24 
225.36773       21.573293     0.275450 -1.00000   12.9196   16.2620    70.9952   88.2015   31  36 
183.87803       27.506073     0.191750 -1.00000   16.5574   20.3194    73.5134   90.5374   34  40 
223.79535       62.970347     0.294350  0.290480  10.6941   13.8454    73.1122   92.8152   30  37 
201.45733       59.330233     0.162050  0.150875   9.54828  12.6200    86.1260  107.938    46  67 
321.29330       -6.9635510    0.121550 -1.00000    9.00886  11.2341    89.5898  111.466    41  51 
186.45179        7.9714702    0.248450 -1.00000    9.48259  11.8185    60.0313   74.5489   32  39 
254.30249       39.338312     0.156650 -1.00000   18.7921   24.2733    73.4614   92.0312   33  39 
248.03079       21.767251     0.186350 -1.00000   11.9903   14.5197   102.763   126.291    38  51 
171.31837       42.486756     0.205250  0.188149  18.0926   22.6184    67.0350   83.5020   31  33 
148.47570       22.314038     0.280850 -1.00000   12.6345   15.0999   106.355   129.884    41  53 
197.59250       21.834904     0.270050 -1.00000    9.14130  11.2228    83.3438  102.524    39  48 
132.07073       28.705819     0.210650  0.199559  10.7145   13.1477    69.2506   85.3294   30  37 
190.85294       27.280385     0.202550 -1.00000   17.5793   21.3434    61.0214   74.8666   32  41 
221.03776        0.17847832   0.286250  0.296464  10.8960   13.8307    62.8627   79.6149   31  42 
143.03590       29.067818     0.280850 -1.00000    7.13033   9.04700  133.399   166.012    55  80 
137.71918       64.060767     0.224150 -1.00000   14.8247   18.9126    52.9582   66.0933   23  23 
143.86434        7.5072740    0.218750  0.215269  10.1304   12.3665    82.5008  102.048    36  51 
143.61166       24.176589     0.294350 -1.00000    8.09919  10.1230    62.1521   76.8202   32  35 
124.51612       54.619028     0.132350 -1.00000   13.7164   17.5388    53.7851   67.8081   24  25 
205.13603       22.669190     0.272750 -1.00000   10.9179   13.3096    79.2767   95.5281   38  47 
188.30862       67.128777     0.118850 -1.00000    9.48992  12.2159    63.9793   80.4107   33  39 
131.73765       24.958050     0.261950 -1.00000   11.0983   13.3289    65.2485   80.4083   27  31 
322.41649        0.089204767  0.251150  0.233930  18.6531   22.6211   103.359   124.267    34  49 
111.48808       41.385197     0.124250 -1.00000   12.9604   16.0541    53.1464   66.2660   28  31 
