,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
525,194.2958844366369,63.04665178186296,0.287425,18.07595,-22.8380367649673,20.26055,-20.6534367649673,17.38889,-23.525096764967298
526,204.03583204978747,11.717751435231964,0.21876043,16.86854,-23.372822563396394,18.375989999999998,-21.865372563396395,16.215220000000002,-24.02614256339639
527,173.53884593867053,5.204098833172746,0.2285632,18.55927,-21.789133412063702,20.00508,-20.343323412063704,18.00483,-22.343573412063705
528,129.3532197786217,55.547956851764354,0.29194757,18.524179999999998,-22.428716479868744,20.0013,-20.95159647986874,17.9318,-23.021096479868742
529,10.21292866460442,-5.9226721904599975,0.29178867,19.07368,-21.877858822572964,20.57368,-20.377858822572964,18.42516,-22.526378822572962
530,176.05910958785614,35.77580816389269,0.26436663,17.53415,-23.172244436839332,19.173779999999997,-21.532614436839335,17.01287,-23.693524436839333
531,188.3196783829784,19.480642642579106,0.23146932,17.58294,-22.796382975289966,19.187839999999998,-21.19148297528997,16.95782,-23.421502975289965
532,172.80437991838699,40.638764657489816,0.27560762,18.21763,-22.59196268341818,20.06346,-20.746132683418182,17.54116,-23.26843268341818
533,4.404705598178111,7.247292840284044,0.29510759999999997,18.99041,-21.98934582215764,20.70281,-20.276945822157643,18.39441,-22.58534582215764
534,228.99567906934715,38.50177319233395,0.2082462,16.55762,-23.563894462143118,17.9845,-22.137014462143117,16.10254,-24.018974462143117
535,182.5499570534001,11.350771864094026,0.20411609,16.63339,-23.43951137402508,18.21272,-21.86018137402508,16.19162,-23.88128137402508
536,192.8660543672982,42.21458152266149,0.2733375,17.81394,-22.975127982117908,19.397370000000002,-21.391697982117904,17.2689,-23.520167982117908
537,148.01198826046422,21.563446948173297,0.22919826,17.75904,-22.596150945263084,19.11208,-21.243110945263084,17.2876,-23.06759094526308
538,174.0795735534129,50.425364319478724,0.28201544,18.045289999999998,-22.821408982426508,19.72796,-21.138738982426506,17.464879999999997,-23.40181898242651
539,252.4029320555961,18.752420370654303,0.22978,18.24539,-22.11600338787077,19.70115,-20.66024338787077,17.75127,-22.610123387870768
540,239.12892808192632,42.87909810689463,0.21229608,17.28436,-22.883965585664505,18.6551,-21.513225585664504,16.86151,-23.306815585664506
541,153.88034982538372,63.32760527930972,0.23183961,17.67553,-22.70770691681391,19.14949,-21.233746916813907,17.12547,-23.257766916813907
542,356.45067190565806,-1.127708554319497,0.28859568,17.761120000000002,-23.16299240492324,19.41791,-21.506202404923243,17.15485,-23.769262404923243
543,181.88175924572622,52.89926816381985,0.28421935,17.73415,-23.151914425916537,19.21805,-21.668014425916535,17.213160000000002,-23.672904425916535
544,203.07738208805276,61.752660191842864,0.23651165,17.44829,-22.983841082357173,19.07508,-21.357051082357174,16.86036,-23.571771082357174
545,247.18006867632272,23.249663004100288,0.21057248,18.059089999999998,-22.089414834821078,19.44211,-20.706394834821076,17.57471,-22.573794834821076
546,30.59031909488395,-5.902360288329106,0.23139688,18.173560000000002,-22.20499661393942,19.56466,-20.813896613939423,17.6207,-22.757856613939424
547,210.97825998126305,38.26370985353039,0.22216770000000002,16.69148,-23.587581093060166,18.14046,-22.138601093060164,16.21708,-24.061981093060165
548,202.6219681412951,31.6932361877606,0.26923040000000004,17.56648,-23.185052735025778,19.20251,-21.549022735025776,17.06798,-23.683552735025778
549,253.80295711507176,22.231432514362716,0.20539701,17.653760000000002,-22.434314861789904,18.982129999999998,-21.105944861789908,17.115460000000002,-22.972614861789904
550,140.68648448807951,3.7067857592124533,0.25547132,18.197570000000002,-22.42425663212602,19.76742,-20.85440663212602,17.6738,-22.948026632126023
551,326.2830137192512,24.366686463267627,0.25877413,17.74097,-22.912568407313447,19.41396,-21.23957840731345,16.9875,-23.666038407313447
552,137.65347020821878,60.67573852814291,0.21269014,17.35122,-22.82161624295082,18.73696,-21.435876242950823,16.85696,-23.31587624295082
553,356.6509413854313,12.982967877887091,0.28665653,18.272029999999997,-22.635289333533432,20.03443,-20.87288933353343,17.652260000000002,-23.255059333533428
554,134.86180793714374,56.24473611482155,0.26430577,18.391679999999997,-22.3141447970883,19.81056,-20.8952647970883,17.85996,-22.845864797088296
555,143.4611459447776,6.742742305394713,0.24811526,18.05174,-22.49807851705705,19.76355,-20.78626851705705,17.62688,-22.922938517057048
556,161.07205239994204,18.038252655999933,0.29834809999999995,18.38737,-22.619655667202114,20.0415,-20.965525667202115,17.81219,-23.194835667202113
557,186.85858604923183,23.800041706681327,0.22188807,17.39999,-22.87599739811421,18.82153,-21.45445739811421,16.834020000000002,-23.44196739811421
558,150.1697030574181,20.78167890075203,0.21368363,17.5781,-22.60607417802251,18.90744,-21.276734178022508,17.208879999999997,-22.975294178022512
559,159.64297015521186,15.86412126142342,0.20268841,17.02674,-23.029145301272276,18.360770000000002,-21.695115301272274,16.46486,-23.591025301272275
560,203.86120608084545,30.804305608175525,0.28548267,18.44898,-22.448122820355366,20.24727,-20.649832820355364,17.996129999999997,-22.900972820355367
561,191.2270255536961,31.63934740456235,0.24966492,17.754170000000002,-22.810980047606137,19.32892,-21.23623004760614,17.2543,-23.310850047606138
562,227.57175242418097,0.0027109429428040623,0.24038424,18.081879999999998,-22.390108523130124,19.7419,-20.73008852313012,17.67501,-22.79697852313012
563,156.27843712793947,32.85690141722926,0.24413434,16.957279999999997,-23.552745236392553,18.50966,-22.00036523639255,16.39565,-24.11437523639255
564,160.25301336926643,13.374022631309757,0.2989172,18.50016,-22.511626668090948,20.097620000000003,-20.914166668090946,18.012629999999998,-22.99915666809095
565,223.1101305134277,60.34570440054429,0.24743702,18.27702,-22.266060593630527,19.9907,-20.552380593630527,17.791970000000003,-22.751110593630525
566,195.475711918221,26.86286240737515,0.2209808,17.488039999999998,-22.777950004534162,18.86318,-21.40281000453416,16.98883,-23.27716000453416
567,9.419117962664712,0.08799932118830146,0.22168837,17.20737,-23.06642010539657,18.72457,-21.54922010539657,16.71905,-23.554740105396572
568,172.27895811832386,2.552029053709847,0.2601867,17.198529999999998,-23.468457484864906,19.09528,-21.571707484864906,16.7104,-23.956587484864905
569,153.28550385934167,34.781845403943876,0.28100184,18.22885,-22.628895826835894,19.9765,-20.881245826835894,17.70685,-23.150895826835896
570,204.92786736692813,39.13624693089086,0.27329862,17.896160000000002,-22.892555094092117,19.40186,-21.38685509409212,17.30721,-23.481505094092118
571,220.95475988308013,57.89031353007631,0.2990985,17.7529,-23.260401643471265,19.63663,-21.376671643471266,17.17013,-23.843171643471265
572,41.12250615950479,-2.2152178128602023,0.2364973,17.61016,-22.821822273952442,19.10472,-21.327262273952442,17.06255,-23.36943227395244
573,188.37311152730751,14.458634382085664,0.2885362,17.48467,-23.43892885282738,19.26458,-21.659018852827383,16.827779999999997,-24.095818852827385
574,354.7630394853675,34.36903197888613,0.24406813,17.85836,-22.650998360760486,19.47662,-21.032738360760487,17.32677,-23.182588360760487
575,185.07032262475158,27.38227751712304,0.29138002,18.54925,-22.398794149407813,20.20374,-20.744304149407814,18.007720000000003,-22.94032414940781
576,177.34758902375918,34.07475115865625,0.20565456,16.47687,-23.614245174280047,17.71186,-22.379255174280047,16.021729999999998,-24.06938517428005
577,200.16486786545963,54.94820155758943,0.27351472,18.83379,-21.956885905771877,20.24098,-20.549695905771877,18.298189999999998,-22.49248590577188
578,21.22434625053017,2.5082499034837684,0.2307771,16.63055,-23.741440743111625,18.11723,-22.254760743111625,16.096970000000002,-24.27502074311162
579,126.00086251871258,22.873514343034294,0.29158747,17.266189999999998,-23.683628773441566,18.841910000000002,-22.10790877344156,16.72523,-24.224588773441564
580,319.370225999011,0.11742431465303325,0.23297018,17.61083,-22.784321401831406,19.15158,-21.243571401831407,17.15195,-23.243201401831406
581,135.4865059302929,22.07727005284764,0.29409403,18.03054,-22.940629720250836,19.55601,-21.415159720250834,17.44296,-23.528209720250835
582,194.57532713534428,3.480871396588192,0.2358882,17.058510000000002,-23.367148266013185,18.70714,-21.718518266013188,16.59595,-23.82970826601319
583,342.9290143283488,-3.4135737873968246,0.25099602,16.96041,-23.617839434792668,18.68631,-21.89193943479267,16.40535,-24.17289943479267
584,223.45652940348796,16.77720382128603,0.27019572,18.82309,-21.937312044606877,20.4042,-20.356202044606878,18.316779999999998,-22.44362204460688
585,333.84013064327513,19.383210952391458,0.24728850000000002,17.584139999999998,-22.957462862496534,19.00597,-21.53563286249653,17.06014,-23.48146286249653
586,221.66387308705848,45.1529993095853,0.27747175,17.62184,-23.204490720765243,19.71278,-21.113550720765243,17.13404,-23.692290720765243
587,230.4644935885953,1.4423810141264433,0.22064137,18.36149,-21.900750015897852,19.700689999999998,-20.561550015897854,17.86794,-22.39430001589785
588,125.86784471081468,3.6259005983220183,0.2654434,17.80111,-22.91534291828485,19.338,-21.37845291828485,17.18799,-23.528462918284852
589,342.84784491216647,-0.0069760801981036714,0.255787,17.95093,-22.6739438856414,19.523670000000003,-21.101203885641397,17.40087,-23.224003885641398
590,152.43869954783608,32.12808584704165,0.27239126,17.827370000000002,-22.953096438529634,19.624579999999998,-21.155886438529638,17.23253,-23.547936438529636
591,137.9047259967258,6.569069667667952,0.24643789,17.00611,-23.527013754459723,18.46479,-22.068333754459722,16.48412,-24.049003754459722
592,236.28932828297118,8.203847010410728,0.23218638,17.71852,-22.668377030004674,19.25074,-21.136157030004675,17.20758,-23.179317030004675
593,210.75226621119202,22.70916460155623,0.22213449999999998,17.182760000000002,-23.0959363452685,18.55326,-21.7254363452685,16.66518,-23.6135163452685
594,153.72765409159115,22.35056804299809,0.25621662,17.908479999999997,-22.720535440975,19.50331,-21.125705440974997,17.38435,-23.244665440974995
595,25.480518969852085,13.048210882425026,0.20898979999999998,17.43328,-22.69689215334841,18.81489,-21.315282153348413,16.89186,-23.23831215334841
596,194.5193490505637,29.800361856804336,0.24004295,16.96593,-23.502569772046442,18.32881,-22.13968977204644,16.46351,-24.004989772046443
