,ra,dec,z,objID,g_mag,r_mag,i_mag,c_g2r,c_g2i,c_g2r_zref,c_g2i_zref
990,179.7010625784893,57.288670944213756,0.2770713,1237657611802968235,19.78417,18.310122,17.722218,1.4740486,2.0619526,1.4740486145019531,2.061952590942383
991,246.77498829264698,46.226126267052564,0.2573044,1237655130375127387,19.402704,17.847404,17.273289,1.5552998,2.1294155,1.5552997589111328,2.129415512084961
992,352.46165913499124,-2.159160042595264,0.2542843,1237678881017299156,19.085978,17.618013,17.036844,1.4679642,2.0491333,1.4679641723632812,2.04913330078125
993,27.376964012776,17.099955661827824,0.23024565,1237679169844478126,18.524601,17.116602,16.563698,1.407999,1.9609032,1.407999038696289,1.9609031677246094
994,33.642149664705244,6.48184547065032,0.29521954,1237670015656854060,20.551947,18.983269,18.40093,1.5686779,2.1510162,1.5686779022216797,2.1510162353515625
995,216.63903067755632,-0.10899367227470744,0.2897335,1237648721246749120,19.9463,18.398623,17.83204,1.547678,2.1142597,1.547677993774414,2.114259719848633
996,151.11599360508777,40.270802139585435,0.2180978,1237660773956714576,18.754913,17.385626,16.885052,1.3692875,1.8698616,1.3692874908447266,1.8698616027832031
997,349.7430272072485,6.65788926770293,0.21087387,1237669680109650580,19.481953,18.257568,17.780766,1.2243843,1.7011871,1.2243843078613281,1.7011871337890625
998,14.23467290213523,8.721553113480116,0.29331917,1237678905178063013,19.329638,17.77618,17.256594,1.5534573,2.0730438,1.553457260131836,2.0730438232421875
999,194.17492170247982,62.81260950013651,0.2985043,1237655465381134588,19.236553,17.538887,16.946373,1.6976662,2.2901802,1.6976661682128906,2.290180206298828
1000,143.02857757608132,15.007093284293312,0.21210422,1237668289078427786,18.396152,17.029453,16.53133,1.3666992,1.8648224,1.36669921875,1.8648223876953125
1001,177.16891692070155,10.57717607590464,0.293822,1237660615050527271,20.327496,18.690874,18.162594,1.6366215,2.1649017,1.6366214752197266,2.1649017333984375
1002,2.396997351342634,6.0332593146277596,0.25530776,1237678663035650126,18.864323,17.300642,16.723082,1.5636806,2.141241,1.563680648803711,2.1412410736083984
1003,214.98362854384658,39.34502553111895,0.2813853,1237662307799990631,19.188816,17.669518,17.092703,1.5192986,2.0961132,1.5192985534667969,2.0961132049560547
1004,164.7984294650047,9.284114327758312,0.27967626,1237671931209384177,19.83908,18.261446,17.658972,1.5776348,2.180109,1.5776348114013672,2.1801090240478516
1005,36.1365260628251,-7.500441594774422,0.27483582,1237679437741228314,19.196648,17.620672,17.047272,1.5759754,2.149376,1.5759754180908203,2.1493759155273438
1006,216.19052294094928,40.912549627204186,0.2350543,1237661851479507122,19.311138,17.86419,17.349634,1.446949,1.961504,1.4469490051269531,1.9615039825439453
1007,346.2371213250571,16.003794551352136,0.23393236,1237678600762557194,19.997986,18.590004,18.058134,1.4079819,1.9398518,1.4079818725585938,1.9398517608642578
1008,188.9948667968537,15.38676204958907,0.24355146,1237664291003891890,19.968773,18.601795,18.072966,1.3669777,1.8958073,1.3669776916503906,1.8958072662353516
1009,158.5988049162574,60.088732065454785,0.24141945,1237655370356228231,18.576614,17.15356,16.624537,1.4230537,1.9520779,1.4230537414550781,1.952077865600586
1010,358.05902091592986,35.399089592986414,0.27259964,1237663233912406736,19.954767,18.451067,17.916206,1.5037003,2.0385609,1.5037002563476562,2.0385608673095703
1011,200.56677926279121,32.79212671136796,0.26213315,1237665126939033812,20.124002,18.566109,17.997274,1.5578938,2.126728,1.5578937530517578,2.126728057861328
1012,347.3524780102946,-2.137866321223012,0.24578676,1237678881015070902,19.516422,18.169006,17.58735,1.3474159,1.9290714,1.3474159240722656,1.9290714263916016
1013,163.3343837800231,62.94694662192299,0.2704265,1237654399151898849,19.802464,18.300259,17.740139,1.5022049,2.0623245,1.5022048950195312,2.0623245239257812
1014,254.54248170208814,47.63692566610033,0.26396033,1237668503833412052,18.948805,17.428482,16.888445,1.5203228,2.06036,1.5203227996826172,2.0603599548339844
1015,26.491914914846348,21.570281344067347,0.27894396,1237679542973169670,18.771753,17.192545,16.609667,1.5792084,2.1620865,1.5792083740234375,2.1620864868164062
1016,227.6188026167032,1.0292441921152584,0.2581199,1237655468061688194,19.595318,18.112448,17.583088,1.4828701,2.01223,1.482870101928711,2.0122299194335938
1017,149.00177133228564,31.605974239852525,0.23627183,1237664337705828536,19.79741,18.412046,17.898006,1.3853626,1.8994026,1.3853626251220703,1.8994026184082031
1018,147.4795970085157,29.49177253735407,0.23501317,1237665098465673371,19.077038,17.649145,17.115782,1.4278927,1.961256,1.4278926849365234,1.9612560272216797
