,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
102,8.923419846725777,12.93008314069248,0.26306954,17.477929999999997,-23.216297668885364,19.1855,-21.50872766888536,17.05817,-23.63605766888536
103,189.8443103719072,44.16823972936096,0.26299490000000003,17.625320000000002,-23.068205862761396,19.245379999999997,-21.4481458627614,17.08762,-23.605905862761396
104,353.1487193498465,7.227369012443466,0.28214959999999994,19.39426,-21.473621801321773,21.04376,-19.824121801321773,18.873620000000003,-21.99426180132177
105,136.68788044641414,37.313677861630296,0.24754171,17.75319,-22.790931738006133,19.0709,-21.47322173800613,17.02063,-23.523491738006133
106,177.26476942495145,1.5017394742677932,0.23934218,17.36309,-23.09823197380114,19.0427,-21.41862197380114,16.86114,-23.600181973801142
107,193.9377336500928,18.42853050946595,0.22634298,17.38884,-22.935696151603825,18.828770000000002,-21.49576615160382,16.86555,-23.458986151603824
108,225.87754423082,20.735315249423035,0.22795585,17.024079999999998,-23.317815751153816,18.47635,-21.865545751153814,16.548820000000003,-23.79307575115381
109,140.88069166124166,33.88641253748873,0.24144208,17.66807,-22.81470309838342,19.21111,-21.271663098383417,17.211879999999997,-23.27089309838342
110,180.38030834710807,47.72864900145562,0.2754678,18.20944,-22.598893041762082,19.52814,-21.280193041762082,17.66609,-23.142243041762082
111,171.0981711747715,45.44951151762745,0.2456785,17.29751,-23.228021140314414,18.79812,-21.727411140314413,16.75405,-23.771481140314414
112,188.85400176850163,41.320401597616225,0.24580427,17.7926,-22.734190119991318,19.433239999999998,-21.09355011999132,17.32376,-23.20303011999132
113,219.4265478569173,39.463135047581474,0.24084464,17.37037,-23.10631762059989,18.82912,-21.64756762059989,16.86779,-23.60889762059989
114,224.31294861563669,22.34288650962688,0.26976523,16.58244,-24.174010334259705,17.89515,-22.861300334259703,16.0633,-24.693150334259702
115,145.02919525240281,38.022539948559796,0.23932083,17.69041,-22.77069298760113,19.07809,-21.38301298760113,17.15708,-23.30402298760113
116,238.2733771773329,62.02095392090124,0.27770259999999997,17.95186,-22.8765363181931,19.38545,-21.4429463181931,17.43508,-23.3933163181931
