,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
77,241.106599147311,54.5519964422018,0.25171986,17.20676,-23.378585927076234,18.55343,-22.031915927076234,16.640060000000002,-23.94528592707623
78,182.92985596548542,8.018967244425212,0.26277465,16.48794,-24.203513882338772,18.20299,-22.48846388233877,15.904639999999999,-24.78681388233877
79,0.9913994359050092,28.12180105496006,0.20062323,16.402829999999998,-23.628243893353403,17.707160000000002,-22.3239138933534,15.908539999999999,-24.122533893353403
80,219.38157617174355,20.654635624523745,0.24199851,17.43688,-23.051548383551417,18.897660000000002,-21.590768383551413,16.8877,-23.600728383551417
81,182.0441669563292,24.446985977498933,0.26141962,16.95701,-23.721661281604252,18.69089,-21.987781281604253,16.43601,-24.242661281604253
82,133.69807028818943,55.389758893961925,0.2562688,17.26967,-23.359848022832733,18.84996,-21.779558022832735,16.79695,-23.832568022832735
83,250.12276988415888,23.616849868542047,0.25487876,17.11811,-23.497987285662234,18.642970000000002,-21.973127285662233,16.71159,-23.904507285662234
84,345.81975604562376,-0.8539566918380128,0.27686334,16.99642,-23.824459209099167,18.80084,-22.020039209099167,16.44125,-24.379629209099168
85,226.84653462923347,42.734087553048724,0.2136123,16.76739,-23.41597176783636,18.20235,-21.98101176783636,16.30066,-23.88270176783636
86,256.44698755930426,33.415177682610896,0.24839018,17.553829999999998,-22.998714857145217,19.22937,-21.323174857145215,16.93437,-23.618174857145213
