,ra,dec,z,objID,lg_Mstar_no-h,g-r,r-i,i_cmag,i_cMag,lg_Li
1982,227.63736923053688,6.838158873682324,0.22721054,1.237662236948038e+18,11.574949615382776,1.3708419999999997,0.5167770000000012,16.61303,-23.720857979466718,11.300343191786688
1983,210.5955173917173,2.8095935273762573,0.24544983,1.237651754560586e+18,11.499249615382777,1.4163169999999994,0.4987180000000002,16.927889999999998,-23.595350591615862,11.250140236646345
1984,184.30035280261916,10.974247213808562,0.28936023,1.2376584938918382e+18,11.593239615382776,1.5766069999999992,0.5758550000000007,17.39931,-23.53139489458752,11.22455795783501
1985,253.50520132787307,29.21925782352821,0.22278273,1.237661386547725e+18,11.546759615382776,1.3853290000000023,0.4990669999999966,16.740170000000006,-23.545638964737574,11.23025558589503
1986,150.75309933645647,6.333571988760347,0.22119132,1.2376582995306744e+18,11.515449615382776,1.367516000000002,0.4913039999999995,16.64099,-23.627323138152548,11.262929255261021
1987,318.99513804855695,2.002377493559421,0.23711772,1.237678597535695e+18,11.765379615382777,1.4296129999999998,0.5367470000000019,16.40427,-24.034138395504595,11.425655358201839
1988,228.48807184232777,43.55824798865778,0.25012445,1.237662500001481e+18,11.604649615382776,1.403973999999998,0.5135020000000026,16.6284,-23.941279548618542,11.388511819447418
1989,341.47916360896517,-2.924354462616064,0.22424798,1.2376799966239132e+18,11.757059615382776,1.453123999999999,0.5555000000000021,16.48745,-23.81436611618637,11.337746446474549
1990,157.66831750017556,41.126851489873964,0.20486313,1.2376618503868252e+18,11.653729615382776,1.3543500000000002,0.5018829999999994,16.33539,-23.74637130272767,11.31054852109107
1991,227.4588428103966,52.29452444010338,0.27389413,1.2376593260211738e+18,11.550419615382776,1.5441639999999985,0.541758999999999,17.287370000000006,-23.50674508540427,11.214698034161708
1992,252.2601120125904,18.066485928547433,0.23277628,1.2376622251680727e+18,11.592979615382777,1.4836099999999988,0.5282060000000008,17.053829999999998,-23.33928178442566,11.147712713770265
1993,203.22521384785182,25.651726120850363,0.29085723,1.2376673221904305e+18,11.612199615382776,1.5879060000000003,0.5803139999999978,17.3604,-23.58316679789048,11.245266719156193
1994,190.3083493492898,16.150721321752073,0.27298474,1.237664292078158e+18,11.636219615382778,1.562857000000001,0.5539740000000002,17.18564,-23.60022451967663,11.252089807870654
1995,144.21285722894885,24.958546720770013,0.21632397,1.2376671117236634e+18,11.533129615382778,1.3224789999999977,0.471854000000004,16.333170000000006,-23.88090138008118,11.364360552032473
1996,177.13276663646764,17.791274582588922,0.2868362,1.2376684963192507e+18,11.539809615382776,1.5061190000000018,0.5486290000000018,17.282329999999998,-23.626549665816174,11.262619866326471
1997,188.52782020973905,43.84978861731677,0.25647134,1.2376618713309514e+18,11.694149615382777,1.4951580000000035,0.5516609999999993,16.84384,-23.78762793403304,11.327051173613217
1998,227.89841381424762,0.09833757964645766,0.21637093,1.237648704596542e+18,11.534659615382777,1.380739000000002,0.4999439999999993,16.76687,-23.447730063164567,11.191092025265828
1999,181.86681331944493,31.35600630873301,0.22487085,1.2376653287774618e+18,11.499519615382777,1.4084129999999995,0.5102060000000002,16.87256,-23.436031456416067,11.186412582566428
2000,140.40523798264294,57.2007942690332,0.2916333,1.2376512514892106e+18,11.680129615382777,1.6204940000000008,0.5349730000000008,17.161279999999998,-23.78893066794181,11.327572267176725
2001,19.552610921799328,15.309430593408694,0.27126157,1.2376536529169288e+18,11.704329615382777,1.5365400000000022,0.5395390000000013,16.93545,-23.834711201746607,11.345884480698643
2002,40.213192888435344,-0.9323786950855554,0.23501028,1.2376575849502477e+18,11.821539615382777,1.4411039999999957,0.5329140000000017,16.29318,-24.12333668561851,11.461334674247405
2003,155.82548695888676,11.059203263349529,0.24387258,1.2376606703551122e+18,11.734449615382777,1.5168159999999986,0.529430000000005,16.63823,-23.869157782391962,11.359663112956786
2004,126.64708257347937,31.452291286318413,0.2003904,1.2376582039542825e+18,11.464839615382777,1.2948500000000003,0.5416519999999991,16.87041,-23.157851834709355,11.075140733883742
2005,261.3589575500279,29.51779915464156,0.26570642,1.237671935509857e+18,11.532929615382777,1.5307639999999978,0.5406939999999985,17.35011,-23.368794170583385,11.159517668233356
2006,336.903607529244,27.996391667685064,0.23536406,1.237680333778781e+18,11.528639615382776,1.4357129999999998,0.5531559999999978,17.13178,-23.288424296926017,11.127369718770408
2007,245.46406277892063,43.093565145083936,0.26640514,1.237655472893002e+18,11.593569615382776,1.3926860000000012,0.48584599999999867,16.36275,-24.36265515868897,11.55706206347559
2008,128.50225676452013,53.38058826276964,0.26447612,1.237651272961229e+18,11.869009615382776,1.5117639999999994,0.5354279999999996,16.39386,-24.313558941630664,11.537423576652266
2009,189.34544587601658,26.356407185191184,0.23541912,1.23766732164812e+18,11.610309615382777,1.455516000000003,0.5158119999999968,16.69247,-23.728307752982985,11.303323101193195
2010,239.648649597847,30.583078540541763,0.29421806,1.2376626207982226e+18,11.843439615382776,1.550691999999998,0.5882110000000011,16.77205,-24.200171857682964,11.492068743073187
