#Table1
ra,dec,u,g,r,i,z,type,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,flags,Column1
138.241404846393,21.6553860790783,20.17107,19.73342,19.46028,19.46282,19.3016,6,1.052752,1.148089,0.8835675,0.8427684,0.9574829,35253360001040,DEBLENDED_AT_EDGE STATIONARY BINNED1 CHILD 
138.002426020081,21.5471956465303,23.30885,20.94948,19.46146,18.35263,17.72655,6,1.060286,1.106876,0.8623586,0.8442069,0.91749,281543964623434,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
138.215521936682,21.071474066977,20.04095,19.72291,19.46155,19.42956,19.22904,6,1.354975,1.208421,1.100326,0.9714791,1.027475,439873639154178,TOO_FEW_GOOD_DETECTIONS PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP MANYPETRO BRIGHT 
137.698435642249,21.7145627766867,23.74792,20.88178,19.46185,18.65642,18.17658,6,1.225069,1.179254,1.037665,0.9702743,0.9778579,68988044032,STATIONARY BINNED1 INTERP MANYPETRO NOPETRO 
138.398172346582,21.0767718462385,23.3156,20.87801,19.462,18.09186,17.31951,6,1.390517,1.193807,1.096637,0.9752761,1.0232,17661174088010,INTERP_CENTER STATIONARY BINNED1 INTERP NOPETRO NODEBLEND BLENDED BRIGHT 
138.458431460725,21.8169444051737,23.8852,20.91268,19.46214,18.68725,18.19814,6,1.125821,1.232439,0.9083254,0.8111889,0.9986907,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
138.09932826399,21.6159446899214,22.51141,20.41522,19.46272,19.14417,18.96109,6,0.9918547,1.103248,0.8583046,0.8783005,0.9518186,68987912448,STATIONARY BINNED1 NOPETRO 
137.796904620144,21.6425048889866,21.53653,20.04627,19.46331,19.25531,19.10169,6,1.095131,1.104117,0.8931496,0.8359645,0.9163118,281543964622922,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NODEBLEND BLENDED BRIGHT 
137.698447690198,21.7145683153295,23.05853,20.89207,19.46363,18.65031,18.17335,6,1.225055,1.179205,1.036904,0.9707099,0.9776081,281543964754690,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 INTERP MANYPETRO NOPETRO BRIGHT 
138.215520971097,21.0714714870755,20.03734,19.71951,19.46373,19.43658,19.25136,6,1.355382,1.212304,1.100599,0.9756338,1.028277,158398662443520,PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP MANYPETRO 
137.721009387365,21.4113461899126,24.6205,20.85309,19.46376,18.17773,17.47205,6,1.104835,1.082255,0.8862532,0.8244846,0.8900592,281543964623106,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NOPETRO BRIGHT 
138.07986646148,21.4645452654034,22.7743,20.86049,19.46425,18.56445,18.0371,6,1.185494,1.222736,1.052036,0.9433511,0.9840622,281543964623362,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO BRIGHT 
138.449921521466,21.3342369208406,25.09227,20.85359,19.46557,18.7528,18.34155,6,1.069852,1.148885,0.9480392,0.8329096,0.8768425,1152983150576406804,OBJECT2_DEBLEND_PEEPHOLE DEBLENDED_AT_EDGE INTERP_CENTER SATUR_CENTER STATIONARY DEBLENDED_AS_MOVING BINNED1 DEBLENDED_AS_PSF SUBTRACTED NOTCHECKED SATURATED INTERP COSMIC_RAY NOPETRO CHILD EDGE 
137.787762301885,21.7556672105477,23.28688,20.92377,19.46684,18.26525,17.636,6,1.241922,1.187737,1.016739,0.936947,1.011439,281543964623178,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NOPETRO NODEBLEND BLENDED BRIGHT 
137.733243003967,21.8119857313416,20.92484,19.85116,19.46969,19.27325,19.29518,6,1.257301,1.171467,1.009644,0.9382395,1.018296,281543964623362,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO BRIGHT 
138.079867809381,21.4645432465498,22.89925,20.89848,19.46995,18.56905,18.04562,6,1.185457,1.222912,1.052389,0.9456172,0.9843956,68987912704,STATIONARY BINNED1 MANYPETRO 
137.721006644878,21.4113345007587,25.02687,20.88235,19.47024,18.18079,17.48689,6,1.10494,1.082505,0.8865125,0.8249036,0.890604,68988047616,STATIONARY BINNED1 INTERP COSMIC_RAY NOPETRO 
137.967616206511,21.5029090633391,22.88596,20.98693,19.47089,18.197,17.59507,6,1.10151,1.110987,0.8803715,0.8360365,0.8984035,299067431321858,TOO_FEW_GOOD_DETECTIONS INTERP_CENTER BINNED1 INTERP NOPETRO BRIGHT 
137.796902354662,21.6424931272309,21.60477,20.06061,19.47112,19.2646,19.13559,6,1.095399,1.104344,0.8935495,0.836319,0.917052,35253360001040,DEBLENDED_AT_EDGE STATIONARY BINNED1 CHILD 
137.796902354662,21.6424931272309,21.60458,20.06085,19.47137,19.26501,19.13591,6,1.095399,1.104344,0.8935495,0.836319,0.917052,4494951710728,DEBLEND_UNASSIGNED_FLUX STATIONARY TOO_FEW_DETECTIONS NODEBLEND_MOVING MOVED BINNED1 BLENDED 
137.796904471867,21.6424994985169,21.51035,20.03864,19.47218,19.21237,19.16467,6,1.252828,1.202763,1.016089,1.001064,1.035421,281543964623434,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
138.143114415074,21.7772763905342,21.02992,19.90448,19.47254,19.32491,19.41393,6,1.186811,1.146254,1.008653,0.977721,1.03194,35253393555984,DEBLENDED_AT_EDGE STATIONARY BINNED1 DEBLENDED_AS_PSF MANYPETRO CHILD 
138.245023291578,21.1759116890956,23.68756,20.82502,19.47548,18.46978,17.91299,6,1.070669,1.09685,0.8965918,0.8754703,0.854252,281543964623362,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO BRIGHT 
137.787754287424,21.7556638842535,23.99593,20.95577,19.4784,18.26801,17.63769,6,1.242062,1.187784,1.01737,0.9371759,1.013068,35253360136208,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP COSMIC_RAY CHILD 
137.787754287424,21.7556638842535,23.9957,20.9558,19.47842,18.26803,17.63772,6,1.242062,1.187784,1.01737,0.9371759,1.013068,4495555825928,DEBLEND_UNASSIGNED_FLUX STATIONARY TOO_FEW_DETECTIONS NODEBLEND_MOVING MOVED BINNED2 BINNED1 DEBLEND_PRUNED INTERP COSMIC_RAY NOPETRO BLENDED 
137.808900530336,21.8140805777991,22.96026,20.81326,19.47886,18.72768,18.33834,6,1.203063,1.184441,1.010175,0.9297791,1.018675,281543964623106,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NOPETRO BRIGHT 
137.796903990653,21.6424965592637,21.57891,20.05336,19.48019,19.2177,19.1683,6,1.253297,1.202929,1.016565,1.001351,1.035527,69055021640,STATIONARY BINNED1 DEBLEND_PRUNED MANYPETRO NODEBLEND BLENDED 
138.100410895638,21.3160323888947,20.88956,19.85203,19.48035,19.38786,19.25228,6,1.211743,1.202255,1.072435,0.9477348,1.005509,281543964623362,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO BRIGHT 
138.075372408793,21.5144185424749,22.7163,20.67582,19.48085,18.93883,18.65372,6,1.222379,1.222428,1.05212,0.9371475,1.001681,281543964623618,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
138.002425842457,21.5471815199543,23.49084,20.97227,19.48115,18.35679,17.72337,6,1.060434,1.108247,0.8626916,0.8444983,0.9177669,4477771842056,DEBLEND_UNASSIGNED_FLUX STATIONARY NODEBLEND_MOVING MOVED BINNED1 MANYPETRO BLENDED 
138.002425842459,21.5471815199527,23.48977,20.97261,19.48151,18.35709,17.72376,6,1.060434,1.108247,0.8626916,0.8444983,0.9177669,35253360001040,DEBLENDED_AT_EDGE STATIONARY BINNED1 CHILD 
137.733236893207,21.8119834208276,21.00978,19.87011,19.48252,19.28006,19.30216,6,1.259004,1.171524,1.010233,0.9383466,1.018547,68987912704,STATIONARY BINNED1 MANYPETRO 
138.100412720226,21.3160315461627,20.92263,19.8729,19.48328,19.38008,19.28818,6,1.2118,1.202454,1.072382,0.9503911,1.004422,68987912704,STATIONARY BINNED1 MANYPETRO 
138.097744996877,21.13727417682,23.98368,21.13824,19.48372,17.75014,16.80503,6,1.116434,1.097839,0.9187862,0.866554,0.8275688,68987912778,STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
138.097743678534,21.1372638905247,23.91416,21.138,19.4847,17.74685,16.8038,6,1.116512,1.097838,0.9191883,0.8669072,0.8275682,158409399865864,PSF_FLUX_INTERP INTERP_CENTER STATIONARY NODEBLEND_MOVING MOVED BINNED1 INTERP COSMIC_RAY MANYPETRO BLENDED 
138.097743678514,21.1372638905395,23.38853,21.13915,19.48528,17.74709,16.80396,6,1.116512,1.097838,0.9191883,0.8669072,0.8275682,263988285935704,PSF_FLUX_INTERP DEBLEND_NOPEAK DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY BAD_MOVING_FIT MOVED BINNED1 INTERP COSMIC_RAY NODEBLEND CHILD BLENDED 
138.222636633084,21.5553312468628,25.1271,21.04673,19.48642,18.20094,17.60451,6,1.240244,1.149875,1.049858,0.9493847,0.9972678,193583034532112,PSF_FLUX_INTERP DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY BINNED1 INTERP NOPETRO CHILD 
138.349974417111,21.0019631545339,24.60539,19.40406,19.48736,26.18955,16.56019,3,1.349575,1.21354,1.128614,0.9863544,1.003392,527834570690904,TOO_FEW_GOOD_DETECTIONS PSF_FLUX_INTERP DEBLEND_NOPEAK DEBLENDED_AT_EDGE STATIONARY BINNED1 SUBTRACTED SATURATED INTERP COSMIC_RAY NOPETRO NODEBLEND CHILD BLENDED 
138.075370218973,21.5144161104335,22.86682,20.70834,19.48738,18.94234,18.67005,6,1.22386,1.222641,1.052611,0.9384834,1.001878,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
138.245023317643,21.1759141909099,23.82707,20.84839,19.48824,18.47452,17.92052,6,1.070041,1.100248,0.890914,0.8824158,0.8573762,281543964622850,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 BRIGHT 
137.78412880626,21.4164408429114,22.70975,20.96258,19.48851,17.91926,17.09244,6,1.12773,1.077977,0.8993058,0.839111,0.8703777,281543964623618,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
138.245021171649,21.175909617699,23.88239,20.81905,19.48908,18.47472,17.89496,6,1.070319,1.100089,0.8913496,0.8829833,0.8565869,68987912448,STATIONARY BINNED1 NOPETRO 
138.183524384448,21.4558168043909,23.59256,20.92076,19.49117,18.12411,17.36673,6,1.185873,1.185988,1.061507,0.9675916,1.00485,68987912266,STATIONARY BINNED1 NODEBLEND BLENDED BRIGHT 
138.398165282172,21.0767702980432,24.46425,20.936,19.49146,18.1147,17.33804,6,1.391035,1.19383,1.098272,0.9787372,1.024079,35255541170448,DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 DEBLENDED_AS_PSF INTERP NOPETRO CHILD 
137.967613069343,21.5028968621616,23.00306,21.02742,19.49394,18.21666,17.60236,6,1.100852,1.113039,0.8806303,0.8363356,0.8986961,17661174087936,INTERP_CENTER STATIONARY BINNED1 INTERP NOPETRO 
137.81842589604,21.8053610023779,20.64967,19.73717,19.49449,19.32315,19.32473,6,1.202794,1.18751,1.010164,0.9290243,1.016756,281543964623362,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO BRIGHT 
137.784121523703,21.4164291303062,22.82412,20.99817,19.4945,17.92193,17.10321,6,1.127813,1.078182,0.899623,0.839427,0.8711476,140806476399360,PSF_FLUX_INTERP STATIONARY BINNED1 INTERP MANYPETRO NOPETRO 
138.116174409354,21.3193804432037,22.12232,20.28813,19.49519,19.11394,19.00275,6,1.209703,1.201565,1.077497,0.9495142,1.00339,422281453109834,TOO_FEW_GOOD_DETECTIONS PSF_FLUX_INTERP STATIONARY BINNED1 INTERP MANYPETRO NODEBLEND BLENDED BRIGHT 
138.245019292966,21.1759009258293,23.74009,20.83181,19.49565,18.48297,17.89912,6,1.070924,1.096692,0.8970054,0.8758448,0.854272,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
138.505752124252,21.7050552101715,23.38263,21.00597,19.498,18.54728,17.96178,6,1.116372,1.239081,0.9511117,0.8305666,0.9875304,422281453110090,TOO_FEW_GOOD_DETECTIONS PSF_FLUX_INTERP STATIONARY BINNED1 INTERP MANYPETRO NOPETRO NODEBLEND BLENDED BRIGHT 
137.817789637337,21.0677031346231,23.41006,20.95846,19.49949,18.80894,18.44611,6,1.125855,1.04365,0.9278377,0.8401667,0.8425973,281543964623106,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NOPETRO BRIGHT 
138.116176159992,21.3193801753571,22.11455,20.3226,19.4997,19.10995,19.02666,6,1.211519,1.201473,1.07699,0.9521006,1.004848,193583034531856,PSF_FLUX_INTERP DEBLENDED_AT_EDGE INTERP_CENTER STATIONARY BINNED1 INTERP CHILD 
137.808898838373,21.8140789927704,23.34286,20.84499,19.5001,18.73782,18.35327,6,1.205333,1.184482,1.010644,0.9300498,1.018901,68987912448,STATIONARY BINNED1 NOPETRO 
137.850335636583,21.4392218972679,22.81333,20.75738,19.50019,18.81385,18.50084,6,1.113963,1.084545,0.9048958,0.8870541,0.8647078,281543964623690,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NOPETRO NODEBLEND BLENDED BRIGHT 
137.717730234053,21.4402811469582,22.6713,20.9303,19.50096,18.04879,17.27199,6,1.081984,1.07695,0.8815837,0.8202188,0.8946435,281543964622850,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 BRIGHT 
137.817788092706,21.0676931923594,23.89969,20.97792,19.50167,18.81388,18.4457,6,1.125947,1.044487,0.9281819,0.8403883,0.8441105,68987912448,STATIONARY BINNED1 NOPETRO 
138.096879585033,21.2407559956801,23.58917,20.93835,19.50242,18.76396,18.28524,6,1.086863,1.107028,0.896584,0.8556223,0.8442541,79792574536,STATIONARY NODEBLEND_MOVING MOVED BINNED1 DEBLEND_PRUNED INTERP COSMIC_RAY NODEBLEND BLENDED 
137.856590906411,21.8153657864368,23.702,20.85702,19.50394,18.81797,18.49528,6,1.15985,1.191388,1.008618,0.9266011,1.011396,281543964623618,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
138.400494611393,21.4294650823586,20.57919,19.54235,19.50516,19.55665,19.59338,6,1.283526,1.170358,1.025071,0.8965375,1.032814,281543964623362,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO BRIGHT 
137.713745705155,21.632503934432,22.83734,20.97589,19.506,17.59947,16.5424,6,1.17551,1.184696,1.037522,1.005221,1.008111,105622104314642,DEBLEND_NOPEAK DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP COSMIC_RAY MANYPETRO NOPETRO CHILD BRIGHT 
137.717727859675,21.4402702807738,22.80011,20.9499,19.50731,18.05004,17.26577,6,1.082077,1.077276,0.8817723,0.8206735,0.8951614,68987912192,STATIONARY BINNED1 
137.849029550668,21.0832825182045,23.11023,20.86409,19.50894,18.94971,18.69187,6,1.131069,1.052236,0.934801,0.8344707,0.8350467,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
138.505749580616,21.7050483282069,24.26356,21.0496,19.50926,18.55561,17.97345,6,1.116408,1.238502,0.9520572,0.8305015,0.9876886,246359626219792,PSF_FLUX_INTERP DEBLEND_NOPEAK DEBLENDED_AT_EDGE STATIONARY BINNED1 DEBLENDED_AS_PSF INTERP NOPETRO CHILD 
138.400480079867,21.4294541197727,20.60613,19.55019,19.50928,19.55722,19.5913,6,1.285702,1.171017,1.026018,0.8969077,1.034248,68987912704,STATIONARY BINNED1 MANYPETRO 
137.818424360163,21.8053594479593,20.70085,19.7471,19.51145,19.34342,19.33928,6,1.204533,1.187542,1.010635,0.929316,1.016975,68987912704,STATIONARY BINNED1 MANYPETRO 
138.096892466519,21.2407645189791,23.49975,20.93848,19.51244,18.7643,18.28971,6,1.086861,1.107154,0.896145,0.8553043,0.8415895,281543964622922,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NODEBLEND BLENDED BRIGHT 
138.183521807946,21.4558136186473,23.9468,20.94349,19.51284,18.13167,17.38618,6,1.186244,1.186843,1.061754,0.9686937,1.003931,79725330440,STATIONARY NODEBLEND_MOVING MOVED BINNED1 BLENDED 
138.183521807934,21.4558136186533,23.9473,20.94394,19.51345,18.13205,17.38666,6,1.186244,1.186843,1.061754,0.9686937,1.003931,35255507615760,DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 INTERP CHILD 
137.849030206506,21.0832926168959,22.8147,20.85287,19.51403,18.97153,18.67333,6,1.131,1.052353,0.9344583,0.8342576,0.8350329,281543964623362,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO BRIGHT 
137.850332477819,21.4392106279051,22.92943,20.78427,19.51634,18.84161,18.52651,6,1.113972,1.084261,0.9059715,0.8877074,0.8651002,75430363912,STATIONARY DEBLENDED_AS_MOVING MOVED BINNED1 MANYPETRO NOPETRO BLENDED 
138.501172031856,21.6601702720192,24.34368,20.65544,19.51653,19.12451,18.8896,6,1.205737,1.274354,1.02747,0.9457142,0.9848216,1578978490323722,DEBLEND_DEGENERATE TOO_FEW_GOOD_DETECTIONS PSF_FLUX_INTERP INTERP_CENTER SATUR_CENTER DEBLEND_UNASSIGNED_FLUX STATIONARY NODEBLEND_MOVING MOVED BINNED1 DEBLEND_PRUNED SATURATED INTERP COSMIC_RAY MANYPETRO NOPETRO BLENDED BRIGHT 
138.076988481484,21.4599108729329,23.03835,20.90042,19.51717,18.9202,18.6037,6,1.184231,1.222593,1.051756,0.943031,0.9827394,281543964623106,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NOPETRO BRIGHT 
138.076988306216,21.4599030594036,23.28987,20.9261,19.51864,18.91933,18.62247,6,1.184195,1.22277,1.052101,0.9452779,0.9831669,68988043520,STATIONARY BINNED1 INTERP NOPETRO 
137.856593057107,21.8153661621025,24.13673,20.89001,19.51916,18.83555,18.52111,6,1.164379,1.186129,1.008066,0.9304471,1.000149,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
137.856596140357,21.8153675105274,23.60787,20.86295,19.51967,18.82602,18.51453,6,1.163969,1.186405,1.007569,0.9300851,0.9999087,281543964623618,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
137.975835289683,21.2788839186897,24.14535,21.07432,19.52254,18.5843,18.06361,6,1.275219,1.211765,1.031828,0.9422577,1.032368,68988044032,STATIONARY BINNED1 INTERP MANYPETRO NOPETRO 
137.85033192116,21.4392104409457,23.03723,20.80419,19.52266,18.84884,18.52652,6,1.113972,1.084261,0.9059715,0.8877074,0.8651002,35253360001808,DEBLENDED_AT_EDGE STATIONARY BINNED1 MANYPETRO NOPETRO CHILD 
137.856594007488,21.8153644730637,24.32351,20.87936,19.52273,18.82903,18.51004,6,1.16029,1.191398,1.009,0.9269075,1.01049,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
137.712281211867,21.3988665339854,23.23782,20.93877,19.52372,18.42626,17.82502,6,1.110999,1.083575,0.8864305,0.8257514,0.8920357,281543964623434,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
137.89518039104,21.2905622447061,24.72608,24.02134,19.52383,18.33623,18.63511,3,1.25357,1.209183,1.056377,0.9686808,0.9931773,105622104576784,DEBLEND_NOPEAK DEBLENDED_AT_EDGE STATIONARY BINNED1 SATURATED INTERP COSMIC_RAY MANYPETRO NOPETRO CHILD 
137.713732690391,21.632498559225,23.29175,20.99208,19.52553,17.64153,16.5604,6,1.184281,1.17511,1.037214,0.965936,0.9981643,175956522307600,PSF_FLUX_INTERP DEBLENDED_AT_EDGE BAD_MOVING_FIT BINNED1 DEBLENDED_AS_PSF INTERP COSMIC_RAY CHILD 
138.208835498672,21.4454621527556,23.13255,21.06752,19.52956,18.56927,18.01237,6,1.190733,1.180432,1.059117,0.9618871,1.008203,281543964623618,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
137.975842748136,21.2788892846187,23.8723,21.09705,19.5304,18.59018,18.06548,6,1.275104,1.211609,1.028355,0.9417252,1.032262,281543964623106,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NOPETRO BRIGHT 
137.921094419737,21.7851006706108,22.74861,21.04325,19.53076,18.6863,18.19445,6,1.154835,1.191538,1.015076,0.9347146,1.002152,281543964754690,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 INTERP MANYPETRO NOPETRO BRIGHT 
137.71227863696,21.3988545216618,23.346,20.97485,19.53083,18.42738,17.82794,6,1.111107,1.083807,0.8867152,0.8261681,0.8925819,2279285457416,BAD_MOVING_FIT_CHILD STATIONARY NODEBLEND_MOVING MOVED BINNED2 BINNED1 MANYPETRO BLENDED 
138.222632991472,21.2478837135577,23.34286,20.96558,19.53641,18.39552,17.83355,6,1.048548,1.095114,0.8865573,0.870685,0.8625684,158398662443008,PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP 
137.921093611004,21.7850997988102,23.06929,21.06513,19.53933,18.69419,18.19966,6,1.154852,1.191218,1.015488,0.9350916,1.002362,68988044032,STATIONARY BINNED1 INTERP MANYPETRO NOPETRO 
138.437692949458,21.7908759117308,23.7924,20.9074,19.54021,18.72001,18.26373,6,1.118733,1.223277,0.9230691,0.8085769,0.9868481,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
138.336980660207,21.1882616987806,22.88639,20.73049,19.54347,19.06752,18.79884,6,1.065854,1.103669,0.9077228,0.8970205,0.8605605,68987912192,STATIONARY BINNED1 
138.222633414151,21.2478962883805,23.3383,20.99748,19.54387,18.39614,17.84714,6,1.048548,1.095347,0.8861457,0.8699427,0.8623736,439804919676930,TOO_FEW_GOOD_DETECTIONS PSF_FLUX_INTERP INTERP_CENTER BINNED1 INTERP BRIGHT 
138.437696396471,21.7908794528988,23.59196,20.89903,19.54459,18.72055,18.25956,6,1.118742,1.223068,0.9229006,0.8083277,0.9865847,281543964623106,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NOPETRO BRIGHT 
137.912670127314,20.9961767899755,22.88114,20.98795,19.5457,18.10276,17.31945,6,1.387094,1.207291,1.09897,0.9813461,0.9874564,68987913034,STATIONARY BINNED1 MANYPETRO NOPETRO NODEBLEND BLENDED BRIGHT 
138.208832563713,21.4454591326148,23.27391,21.09395,19.54668,18.57416,18.02369,6,1.191164,1.180466,1.059395,0.9629841,1.007343,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
137.912658438525,20.9961745446411,23.04418,21.02404,19.55056,18.10503,17.31986,6,1.387254,1.207914,1.100388,0.9817373,0.9883931,4467034424072,DEBLEND_UNASSIGNED_FLUX STATIONARY BINNED1 MANYPETRO NOPETRO BLENDED 
138.423401673501,21.01983019017,23.35338,20.82724,19.55258,19.07733,18.72059,6,1.404195,1.185166,1.103359,0.9715216,1.013947,68988043520,STATIONARY BINNED1 INTERP NOPETRO 
137.848837419697,21.6452928329583,23.45034,21.06624,19.55315,18.6882,18.17342,6,1.084667,1.115261,0.8854136,0.8341671,0.9228718,281543964623362,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO BRIGHT 
138.510116087645,21.4909171779298,22.8464,20.94382,19.55615,18.13494,17.31697,6,1.244759,1.245998,1.067884,0.9429728,1.002689,281543964623362,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO BRIGHT 
138.272166390884,21.6242437591708,21.02484,19.89053,19.5563,19.38208,19.21512,6,1.06343,1.142941,0.8864042,0.8491999,0.9583133,281543964623434,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
138.510106092409,21.4909161644616,22.97275,20.93034,19.5571,18.12973,17.32267,6,1.244419,1.246983,1.068107,0.9437892,1.002718,68987912704,STATIONARY BINNED1 MANYPETRO 
137.712277652798,21.3988532754464,23.52732,21.02718,19.5585,18.44314,17.84751,6,1.111107,1.083807,0.8867152,0.8261681,0.8925819,35253393555472,DEBLENDED_AT_EDGE STATIONARY BINNED1 DEBLENDED_AS_PSF CHILD 
138.510108549001,21.4909168609371,22.87885,20.94383,19.56018,18.12795,17.31945,6,1.263464,1.231158,1.056005,0.9283638,1.007024,68987912704,STATIONARY BINNED1 MANYPETRO 
138.272164135438,21.624234051509,21.03818,19.90209,19.56066,19.38415,19.22548,6,1.063439,1.143042,0.8866252,0.8493394,0.9601771,68988043784,STATIONARY BINNED1 INTERP MANYPETRO BLENDED 
138.272164135438,21.624234051509,21.03831,19.90217,19.56077,19.38431,19.22566,6,1.063439,1.143042,0.8866252,0.8493394,0.9601771,35253360132624,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP MANYPETRO CHILD 
138.510117649874,21.4909204951806,22.75237,20.95177,19.56109,18.12843,17.31263,6,1.263407,1.230351,1.055076,0.9278084,1.006897,281543964623362,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO BRIGHT 
138.205925111455,21.4058607203226,21.49475,20.04134,19.56293,19.39497,19.31259,6,1.198853,1.18592,1.06601,0.9634768,1.00874,35253360132112,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP CHILD 
137.912659607518,20.9961753861185,23.29189,21.05001,19.56379,18.11502,17.33126,6,1.387254,1.207914,1.100388,0.9817373,0.9883931,35253360001296,DEBLENDED_AT_EDGE STATIONARY BINNED1 NOPETRO CHILD 
137.848833471787,21.6452782125889,23.65226,21.08653,19.56794,18.70092,18.19684,6,1.085696,1.115422,0.885796,0.8345374,0.9233429,68987912704,STATIONARY BINNED1 MANYPETRO 
137.736053259486,21.0474707064924,21.64629,20.16244,19.56923,19.30995,19.10855,6,1.108342,1.034907,0.8922193,0.8688053,0.8706874,35253393555472,DEBLENDED_AT_EDGE STATIONARY BINNED1 DEBLENDED_AS_PSF CHILD 
138.50115645263,21.6601676932877,24.12322,20.72273,19.57024,19.16102,18.97187,6,1.205747,1.273548,1.029576,0.9457961,0.9860752,175990848492048,PSF_FLUX_INTERP DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP COSMIC_RAY MANYPETRO CHILD 
138.053504267494,21.7855726347461,24.84683,20.96551,19.57233,18.99238,18.59683,6,1.171023,1.16393,1.020465,0.9701966,1.019156,281543964623690,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NOPETRO NODEBLEND BLENDED BRIGHT 
138.470184576685,21.6785470065172,24.31546,20.99159,19.57279,18.71473,18.22548,6,1.110898,1.230724,0.962062,0.8275419,0.9799803,281543964623106,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NOPETRO BRIGHT 
137.807016802119,21.4861625249498,23.89117,20.89776,19.57336,19.02744,18.69313,6,1.091459,1.08946,0.8989971,0.837101,0.8798834,281543964623178,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NOPETRO NODEBLEND BLENDED BRIGHT 
138.42339117794,21.0198398739131,23.79998,20.75301,19.57432,19.02903,18.83573,6,1.263139,1.147205,1.33305,1.343556,1.235769,68987912448,STATIONARY BINNED1 NOPETRO 
