#Table1
ra,dec,u,g,r,i,z,type,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,flags,Column1
200.399748270634,64.1855807385197,22.77143,20.20165,18.8511,18.22479,17.89334,6,1.44891,1.398666,1.216008,1.208311,1.1243,35253360001040,DEBLENDED_AT_EDGE STATIONARY BINNED1 CHILD 
200.032462705044,64.5976847771329,20.24683,19.21778,18.85178,18.79181,18.65155,6,1.544387,1.45896,1.383454,1.351449,1.206904,68987912704,STATIONARY BINNED1 MANYPETRO 
200.399748270665,64.1855807385043,22.77193,20.20237,18.85181,18.22544,17.8944,6,1.44891,1.398666,1.216008,1.208311,1.1243,79725330952,STATIONARY NODEBLEND_MOVING MOVED BINNED1 MANYPETRO BLENDED 
200.106624505941,64.4220618767756,20.13518,19.19511,18.85186,18.70228,18.75397,6,1.412536,1.233888,1.253209,1.17145,1.065807,158398662443008,PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP 
200.285311114098,64.7994643255082,23.14743,20.35128,18.85264,17.98272,17.51253,6,1.370654,1.289844,1.272401,1.247777,1.15658,35253360001040,DEBLENDED_AT_EDGE STATIONARY BINNED1 CHILD 
200.285311114075,64.7994643254915,23.14765,20.35128,18.8527,17.98273,17.51245,6,1.370654,1.289844,1.272401,1.247777,1.15658,4494951711496,DEBLEND_UNASSIGNED_FLUX STATIONARY TOO_FEW_DETECTIONS NODEBLEND_MOVING MOVED BINNED1 MANYPETRO NOPETRO BLENDED 
200.032487615077,64.5976904084347,20.20955,19.21408,18.85346,18.78221,18.62597,6,1.543712,1.456967,1.380657,1.350969,1.203694,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
200.032503970598,64.5976785328311,20.25251,19.22347,18.85347,18.71367,18.61834,6,1.308585,1.327305,1.272153,1.19024,1.098317,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
200.283531645988,64.4231770776334,19.42039,19.89709,18.85453,16.35161,27.79697,3,1.374657,1.211084,1.215172,1.136134,1.09671,457465859543316,TOO_FEW_GOOD_DETECTIONS PSF_FLUX_INTERP DEBLENDED_AT_EDGE STATIONARY BINNED1 DEBLENDED_AS_PSF NOTCHECKED SATURATED INTERP COSMIC_RAY NOPETRO CHILD EDGE 
200.042349261889,64.1598002429135,23.03823,20.27186,18.85506,17.69316,17.05694,6,1.582469,1.578195,1.471642,1.289516,1.29839,35253360001040,DEBLENDED_AT_EDGE STATIONARY BINNED1 CHILD 
200.042349261862,64.1598002428976,23.03856,20.27201,18.85522,17.69329,17.05699,6,1.582469,1.578195,1.471642,1.289516,1.29839,6814234051336,DEBLEND_UNASSIGNED_FLUX BAD_MOVING_FIT_CHILD PEAKS_TOO_CLOSE STATIONARY NODEBLEND_MOVING MOVED BINNED1 MANYPETRO NOPETRO BLENDED 
200.032477669694,64.597679747696,20.26471,19.22897,18.85556,18.7214,18.64185,6,1.309103,1.328679,1.2731,1.191415,1.100119,68987912704,STATIONARY BINNED1 MANYPETRO 
200.28532497794,64.7994622263958,23.48827,20.35866,18.85567,18.02088,17.48205,6,1.782329,1.478271,1.532637,1.477702,1.404197,68987913034,STATIONARY BINNED1 MANYPETRO NOPETRO NODEBLEND BLENDED BRIGHT 
200.244440105663,64.7042204373073,22.39916,20.14658,18.85625,18.22979,17.82035,6,1.773993,1.497958,1.488362,1.449067,1.369486,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
200.399795478042,64.1855864532172,23.19918,20.19043,18.85729,18.16709,17.79832,6,1.386049,1.448692,1.467387,1.261806,1.261577,281543964623178,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 NOPETRO NODEBLEND BLENDED BRIGHT 
200.032458511991,64.5976714854206,20.30712,19.20428,18.85737,18.74995,18.6708,6,1.678123,1.556762,1.505689,1.353714,1.233762,68988043776,STATIONARY BINNED1 INTERP MANYPETRO 
200.244429473838,64.7042205829137,22.67512,20.15911,18.85759,18.22679,17.89565,6,1.36772,1.255971,1.237417,1.227207,1.129086,281543964623618,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
200.399749774662,64.1855742096198,23.37283,20.19065,18.85862,18.16305,17.80851,6,1.386864,1.448721,1.469347,1.262178,1.261812,4473476874504,DEBLEND_UNASSIGNED_FLUX STATIONARY DEBLENDED_AS_MOVING MOVED BINNED1 NOPETRO BLENDED 
200.305187088059,64.9194562687979,24.47755,20.23816,18.85897,18.17559,17.75549,6,1.629295,1.588132,1.504034,1.350914,1.231563,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
200.399749774698,64.1855742096667,23.61704,20.19399,18.85899,18.16357,17.80891,6,1.386864,1.448721,1.469347,1.262178,1.261812,35259836006416,DEBLENDED_AT_EDGE STATIONARY DEBLENDED_AS_MOVING MOVED BINNED1 DEBLENDED_AS_PSF CHILD 
200.285354668128,64.7994776192461,23.14794,20.31606,18.85913,17.9792,17.49045,6,1.433874,1.441375,1.138012,1.124919,1.216888,68987912522,STATIONARY BINNED1 NOPETRO NODEBLEND BLENDED BRIGHT 
200.032456325461,64.5976694619183,20.29471,19.19663,18.85963,18.75008,18.65699,6,1.678169,1.556768,1.505636,1.353602,1.233616,68987912194,STATIONARY BINNED1 BRIGHT 
200.285310147215,64.7994723325816,23.37094,20.34481,18.85998,17.97919,17.49181,6,1.436078,1.444475,1.141846,1.127195,1.217377,105624285216856,DEBLEND_NOPEAK DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 DEBLENDED_AS_PSF NODEBLEND CHILD BLENDED 
200.285306883691,64.799465295522,23.56719,20.36388,18.86148,18.01874,17.50063,6,1.783159,1.479352,1.532871,1.478492,1.404074,145215260328712,PSF_FLUX_INTERP DEBLEND_UNASSIGNED_FLUX STATIONARY NODEBLEND_MOVING MOVED BINNED1 INTERP MANYPETRO NOPETRO BLENDED 
200.285310146959,64.7994723327077,23.61258,20.34336,18.86149,17.97864,17.49919,6,1.436078,1.444475,1.141846,1.127195,1.217377,4477771842312,DEBLEND_UNASSIGNED_FLUX STATIONARY NODEBLEND_MOVING MOVED BINNED1 MANYPETRO NOPETRO BLENDED 
200.285306883684,64.7994652955133,23.56717,20.36395,18.86162,18.01888,17.50075,6,1.783159,1.479352,1.532871,1.478492,1.404074,175992995971344,PSF_FLUX_INTERP DEBLENDED_AT_EDGE STATIONARY MOVED BINNED1 INTERP NOPETRO CHILD 
200.399726875101,64.1855778515974,22.4868,20.19897,18.86234,18.21734,17.85357,6,1.582542,1.529408,1.436561,1.286651,1.35014,68987912778,STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
200.399723936386,64.1855800423164,22.98947,20.24246,18.86262,18.22051,17.8768,6,1.581072,1.518984,1.452374,1.284269,1.338608,96972439880,STATIONARY TOO_FEW_DETECTIONS NODEBLEND_MOVING MOVED BINNED1 DEBLEND_PRUNED INTERP NOPETRO NODEBLEND BLENDED 
200.147565050219,64.2206029413782,22.79816,20.18359,18.86297,18.31436,18.06068,6,1.40461,1.294193,1.202302,1.170894,1.139229,68987912194,STATIONARY BINNED1 BRIGHT 
200.049523762896,64.7767718891742,20.20776,19.23048,18.86324,18.72674,18.64068,6,1.380798,1.286734,1.190552,1.236854,1.11801,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
200.24445372239,64.7042264248338,22.7801,20.19265,18.86356,18.21893,17.83698,6,1.434539,1.273328,1.264066,1.216679,1.059781,281543964623618,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
200.262570149936,64.7853853579,21.22388,19.59521,18.86449,18.63669,18.50393,6,1.780284,1.467336,1.523797,1.480775,1.404385,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
200.24443595218,64.70421684827,-9999,-9999,18.86468,-9999,-9999,6,0,0,1.274559,0,0,281543964623622,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NOPETRO EDGE BRIGHT 
200.457405603592,64.3835106794812,22.43232,20.20569,18.86493,18.18987,17.74445,6,1.719155,1.564787,1.541149,1.410348,1.150161,281543964623618,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
200.244453450626,64.7042307510562,22.73858,20.21015,18.86645,18.22236,17.83669,6,1.434565,1.273772,1.26408,1.217199,1.05997,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.049536935725,64.7767852073883,20.23916,19.20669,18.86684,18.71047,18.71631,6,1.752942,1.498733,1.488236,1.525403,1.446536,68987912194,STATIONARY BINNED1 BRIGHT 
200.147606030887,64.2206132389308,22.31888,20.1224,18.86723,18.31337,18.03714,6,1.755098,1.513071,1.495834,1.387538,1.217287,68988043520,STATIONARY BINNED1 INTERP NOPETRO 
200.042317094638,64.1598012791597,22.99782,20.29479,18.86748,17.69491,17.07477,6,1.485483,1.47339,1.434115,1.270449,1.28201,79725330696,STATIONARY NODEBLEND_MOVING MOVED BINNED1 NOPETRO BLENDED 
200.042317094622,64.1598012791383,22.99786,20.29502,18.86759,17.69494,17.07487,6,1.485483,1.47339,1.434115,1.270449,1.28201,35253360136208,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP COSMIC_RAY CHILD 
200.147571908513,64.2206074500938,22.82863,20.1869,18.86786,18.32027,18.06085,6,1.404404,1.295557,1.202384,1.171344,1.139742,68987912192,STATIONARY BINNED1 
200.106608677601,64.4220632800188,20.14234,19.11732,18.86789,18.69197,18.7573,6,1.655582,1.611145,1.519521,1.416969,1.22925,68987912704,STATIONARY BINNED1 MANYPETRO 
200.106620641626,64.4220703826568,20.14288,19.10699,18.86822,18.67187,18.70689,6,1.654312,1.605681,1.518473,1.415725,1.2285,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
200.14762589489,64.22061018811,22.28675,20.11862,18.86976,18.30634,18.03088,6,1.754508,1.512038,1.495147,1.38694,1.217071,68987912450,STATIONARY BINNED1 NOPETRO BRIGHT 
200.049527654148,64.7767715486145,20.2228,19.24019,18.86983,18.73008,18.6529,6,1.380949,1.288121,1.190665,1.237281,1.118775,68987912704,STATIONARY BINNED1 MANYPETRO 
200.285333859004,64.7994761545014,22.77889,20.37944,18.86991,17.95654,17.48092,6,1.427033,1.289245,1.314678,1.236998,1.081033,4478308713224,DEBLEND_UNASSIGNED_FLUX STATIONARY NODEBLEND_MOVING MOVED BINNED2 BINNED1 MANYPETRO NOPETRO BLENDED 
200.244435883553,64.704234318612,22.39887,20.16772,18.86996,18.23773,17.85062,6,1.774262,1.499019,1.488963,1.449869,1.368957,68987912704,STATIONARY BINNED1 MANYPETRO 
200.285333859004,64.7994761545014,22.75,20.37954,18.86998,17.95655,17.48083,6,1.427033,1.289245,1.314678,1.236998,1.081033,105622104179216,DEBLEND_NOPEAK DEBLENDED_AT_EDGE STATIONARY BINNED1 MANYPETRO CHILD 
200.045312490134,64.3279664310536,22.82433,20.18529,18.87017,17.82986,17.3125,6,1.803633,1.511895,1.545693,1.392235,1.241471,68987912522,STATIONARY BINNED1 NOPETRO NODEBLEND BLENDED BRIGHT 
200.285311899595,64.7994677508903,22.80976,20.36467,18.87128,17.97282,17.4791,6,1.436633,1.297269,1.319052,1.234688,1.076795,79725331208,STATIONARY NODEBLEND_MOVING MOVED BINNED1 MANYPETRO NOPETRO BLENDED 
200.285311899551,64.7994677508764,22.82939,20.36481,18.87132,17.97294,17.4791,6,1.436633,1.297269,1.319052,1.234688,1.076795,105622104178960,DEBLEND_NOPEAK DEBLENDED_AT_EDGE STATIONARY BINNED1 NOPETRO CHILD 
200.399726729235,64.1855800446358,23.00455,20.22852,18.87157,18.22233,17.85291,6,1.582469,1.529514,1.436844,1.286716,1.350422,79792571208,STATIONARY NODEBLEND_MOVING MOVED BINNED1 DEBLEND_PRUNED INTERP MANYPETRO NOPETRO NODEBLEND BLENDED 
200.244428970163,64.7042189193477,22.95584,20.18595,18.87166,18.22991,17.9045,6,1.3681,1.256811,1.236874,1.227735,1.129502,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.244433482051,64.704220322106,-9999,-9999,18.87172,-9999,-9999,6,0,0,1.274709,0,0,68987912964,STATIONARY BINNED1 MANYPETRO NOPETRO EDGE 
200.262554723932,64.7853910960374,21.26078,19.60573,18.87234,18.64923,18.54014,6,1.780585,1.468419,1.524057,1.481693,1.404309,68987912704,STATIONARY BINNED1 MANYPETRO 
200.045278383032,64.3279527205729,22.52534,20.2057,18.8735,17.85196,17.28069,6,1.330085,1.205829,1.172384,1.170647,1.123659,68987912450,STATIONARY BINNED1 NOPETRO BRIGHT 
200.045279813705,64.3279589323093,22.86311,20.22157,18.87351,17.8511,17.28662,6,1.331093,1.206182,1.172468,1.171027,1.123644,68987912448,STATIONARY BINNED1 NOPETRO 
200.244422275398,64.7042204911872,22.7198,20.18609,18.87378,18.20142,17.80501,6,1.693449,1.618452,1.51553,1.40781,1.333164,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.244420891437,64.7042299329158,22.26198,20.1651,18.87393,18.18638,17.78698,6,1.693249,1.618009,1.514774,1.40853,1.330964,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
200.305187937046,64.9194589480598,24.55963,20.25264,18.87574,18.19348,17.77937,6,1.629277,1.58984,1.504043,1.351084,1.231604,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.305246259504,64.9194693501435,22.45115,20.20326,18.87608,18.17183,17.77063,6,1.337454,1.38035,1.220237,1.139374,1.179359,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
200.305238152386,64.9194833484569,22.01035,20.23835,18.87629,18.13727,17.77362,6,1.547207,1.516907,1.343203,1.360234,1.307515,68987912450,STATIONARY BINNED1 NOPETRO BRIGHT 
200.049523137352,64.7767908975339,20.23577,19.21004,18.8763,18.71955,18.74279,6,1.75329,1.498746,1.488581,1.527268,1.447079,68987912192,STATIONARY BINNED1 
200.159497506053,64.3218169203802,20.44201,19.30249,18.8765,18.73598,18.62888,6,1.355898,1.213943,1.176719,1.146681,1.089112,68987912778,STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
200.045288920973,64.3279615193893,22.88728,20.20915,18.87691,17.82844,17.31155,6,1.803709,1.512209,1.547345,1.39471,1.243236,69055156552,STATIONARY BINNED1 DEBLEND_PRUNED INTERP COSMIC_RAY NOPETRO NODEBLEND BLENDED 
200.049514564634,64.7767899334721,20.32612,19.22804,18.87822,18.70513,18.63847,6,1.465025,1.30187,1.286127,1.204,1.057292,68987912704,STATIONARY BINNED1 MANYPETRO 
200.262523416163,64.7853872458062,21.21141,19.58495,18.87832,18.59895,18.52977,6,1.773441,1.491839,1.524956,1.49841,1.401993,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
200.399727116052,64.1855777563621,22.95373,20.24873,18.87843,18.22634,17.87865,6,1.581026,1.517319,1.452108,1.284246,1.338155,281543964754250,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 INTERP NOPETRO NODEBLEND BLENDED BRIGHT 
200.045292810636,64.3279617896171,22.53106,20.23291,18.87912,17.83781,17.28682,6,1.404294,1.314505,1.212656,1.180467,1.114975,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
200.049515003061,64.7767877064527,20.31645,19.22475,18.87932,18.70686,18.64452,6,1.464877,1.301494,1.285962,1.203736,1.057078,68987912194,STATIONARY BINNED1 BRIGHT 
200.045302477606,64.3279752740829,22.82933,20.23254,18.87939,17.86053,17.29129,6,1.417602,1.390373,1.170497,1.169418,1.125802,68987912522,STATIONARY BINNED1 NOPETRO NODEBLEND BLENDED BRIGHT 
200.134547634979,64.5718267926657,21.53191,19.7409,18.87956,18.61042,18.44428,6,1.526196,1.480076,1.396985,1.314266,1.214171,158398662443776,PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP MANYPETRO NOPETRO 
200.04528185385,64.3279764674596,23.14295,20.24198,18.8808,17.8596,17.29392,6,1.419013,1.39276,1.170793,1.169299,1.128567,79792439624,STATIONARY NODEBLEND_MOVING MOVED BINNED1 DEBLEND_PRUNED NOPETRO NODEBLEND BLENDED 
200.457382800148,64.3835201037247,22.97235,20.20843,18.88096,18.1925,17.76299,6,1.717191,1.5652,1.543124,1.410749,1.150309,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.24446057521,64.7042435886779,22.43993,20.17963,18.88182,18.23831,17.87623,6,1.44063,1.421351,1.157055,1.122724,1.206128,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
200.134573256504,64.5718320898798,21.4638,19.73492,18.882,18.60719,18.42444,6,1.525102,1.478419,1.394963,1.31336,1.211916,439873639153922,TOO_FEW_GOOD_DETECTIONS PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP NOPETRO BRIGHT 
200.305202978909,64.9194664189864,22.56882,20.22898,18.88213,18.18218,17.78371,6,1.33968,1.382116,1.22415,1.142542,1.180595,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.262538432299,64.7853894684143,20.97766,19.55641,18.88235,18.56222,18.45818,6,1.729602,1.574724,1.525272,1.441637,1.360663,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
200.159494674581,64.3218221312363,20.49681,19.31017,18.88244,18.73806,18.63737,6,1.356209,1.214272,1.176843,1.14694,1.089274,2416254648904,BAD_MOVING_FIT_CHILD PEAKS_TOO_CLOSE STATIONARY NODEBLEND_MOVING MOVED BINNED1 DEBLEND_PRUNED MANYPETRO NODEBLEND BLENDED 
200.159537140041,64.3218189704226,20.52095,19.35059,18.88286,18.71301,18.67373,6,1.733137,1.470865,1.501342,1.411314,1.24065,4477771972616,DEBLEND_UNASSIGNED_FLUX STATIONARY NODEBLEND_MOVING MOVED BINNED1 INTERP BLENDED 
200.262557262794,64.785383212368,21.24834,19.56926,18.88328,18.6111,18.48973,6,1.371066,1.282854,1.266282,1.248364,1.150873,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
200.045296195185,64.3279646838018,22.57156,20.24504,18.88333,17.84481,17.29649,6,1.404657,1.314825,1.212691,1.180899,1.115166,68987912704,STATIONARY BINNED1 MANYPETRO 
200.15956007413,64.3218119521206,20.51859,19.3497,18.88347,18.70822,18.65853,6,1.732765,1.469506,1.501157,1.410938,1.240606,68988043338,STATIONARY BINNED1 INTERP NODEBLEND BLENDED BRIGHT 
200.159537705065,64.3218189819133,20.52164,19.35233,18.8843,18.71587,18.67539,6,1.733137,1.470865,1.501342,1.411314,1.24065,35253360132624,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP MANYPETRO CHILD 
200.159555862609,64.3218191172765,20.41443,19.33961,18.88457,18.68332,18.59674,6,1.774516,1.611772,1.578414,1.372975,1.251744,439873639153738,TOO_FEW_GOOD_DETECTIONS PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP NODEBLEND BLENDED BRIGHT 
200.159506157508,64.3218055756804,20.52257,19.30206,18.88503,18.71193,18.62058,6,1.394429,1.30695,1.212578,1.195446,1.102354,68987912778,STATIONARY BINNED1 MANYPETRO NODEBLEND BLENDED BRIGHT 
200.04531272746,64.3279660923696,22.65855,20.19769,18.88712,17.84768,17.31225,6,1.72196,1.439759,1.469318,1.428374,1.26565,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
200.159509190652,64.3218083520709,20.53092,19.30775,18.8875,18.72257,18.62025,6,1.394715,1.307137,1.212608,1.195925,1.102413,79792439880,STATIONARY NODEBLEND_MOVING MOVED BINNED1 DEBLEND_PRUNED MANYPETRO NODEBLEND BLENDED 
200.262505870582,64.7853895609175,21.26126,19.59643,18.88809,18.61973,18.55075,6,1.773926,1.49229,1.52526,1.498936,1.402434,68987912704,STATIONARY BINNED1 MANYPETRO 
200.045279313316,64.3279663967155,22.69602,20.19717,18.8882,17.80275,17.30379,6,1.787692,1.520572,1.534499,1.403455,1.234874,68987913034,STATIONARY BINNED1 MANYPETRO NOPETRO NODEBLEND BLENDED BRIGHT 
200.189897842582,64.753034091984,18.9052,18.12612,18.88843,17.53526,17.39049,6,1.764284,1.486923,1.501016,1.499745,1.406823,165143908581896,PSF_FLUX_INTERP INTERP_CENTER DEBLEND_UNASSIGNED_FLUX BAD_MOVING_FIT_CHILD PEAKS_TOO_CLOSE STATIONARY NODEBLEND_MOVING MOVED BINNED1 INTERP MANYPETRO BLENDED 
200.045292319909,64.3279704504331,22.65893,20.20691,18.88913,17.851,17.3251,6,1.722475,1.441592,1.47058,1.42825,1.26634,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.159529540256,64.3218316813192,20.4916,19.32005,18.88935,18.70502,18.65611,6,1.406639,1.396995,1.165155,1.187015,1.108286,4615210795016,DEBLEND_UNASSIGNED_FLUX PEAKS_TOO_CLOSE STATIONARY NODEBLEND_MOVING MOVED BINNED1 BLENDED 
200.159529701438,64.3218316935069,20.49283,19.32115,18.88984,18.70608,18.6593,6,1.406639,1.396995,1.165155,1.187015,1.108286,35253360132112,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP CHILD 
200.244426883366,64.7042372367101,22.70153,20.20731,18.89007,18.24388,17.89124,6,1.442233,1.425477,1.159343,1.12519,1.207964,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.241832120964,64.7468608181135,20.22767,19.23206,18.89025,18.70584,18.68094,6,1.712117,1.588016,1.503499,1.427243,1.345979,68987913034,STATIONARY BINNED1 MANYPETRO NOPETRO NODEBLEND BLENDED BRIGHT 
200.159549570222,64.321830439104,20.44005,19.31985,18.89041,18.70901,18.64799,6,1.404187,1.394431,1.164845,1.186977,1.105705,68987912266,STATIONARY BINNED1 NODEBLEND BLENDED BRIGHT 
200.262566159557,64.7853817594858,21.14807,19.57599,18.89092,18.62656,18.52826,6,1.439625,1.301147,1.309502,1.229154,1.07345,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
200.262535998062,64.7853769817197,21.0813,19.57504,18.89133,18.59599,18.48017,6,1.729808,1.575677,1.526018,1.444065,1.361331,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.262593090601,64.7853988561312,21.18283,19.56923,18.89168,18.61778,18.55185,6,1.440085,1.434015,1.141642,1.121322,1.217289,68987912706,STATIONARY BINNED1 MANYPETRO BRIGHT 
200.15953707664,64.3218125330235,20.44471,19.34984,18.89212,18.6919,18.60296,6,1.772427,1.612525,1.584587,1.374639,1.252348,158546905928264,PSF_FLUX_INTERP INTERP_CENTER PEAKS_TOO_CLOSE STATIONARY NODEBLEND_MOVING MOVED BINNED1 DEBLEND_PRUNED INTERP COSMIC_RAY MANYPETRO NODEBLEND BLENDED 
200.241834008928,64.7468524138106,20.28403,19.23758,18.89306,18.7225,18.68668,6,1.712319,1.589543,1.504286,1.429189,1.3476,4467638403848,DEBLEND_UNASSIGNED_FLUX STATIONARY BINNED2 BINNED1 DEBLEND_PRUNED MANYPETRO NOPETRO BLENDED 
200.3052065061,64.9194678087088,22.15355,20.28199,18.89382,18.15227,17.78033,6,1.548128,1.518523,1.34687,1.360497,1.308805,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.664836458682,64.3503683806507,22.85001,20.26411,18.89429,18.00891,17.50152,6,1.368903,1.268197,1.253577,1.183058,1.092134,68987912448,STATIONARY BINNED1 NOPETRO 
200.664812939249,64.3503633549292,22.60745,20.29358,18.89509,18.02002,17.53323,6,1.407878,1.273214,1.231864,1.126725,1.058583,68987912194,STATIONARY BINNED1 BRIGHT 
200.66483879309,64.350366020007,22.85911,20.26509,18.89565,18.00805,17.49421,6,1.366967,1.267209,1.254095,1.182705,1.091694,68987912450,STATIONARY BINNED1 NOPETRO BRIGHT 
200.664811159305,64.3503671112237,22.64815,20.30253,18.89578,18.02061,17.5233,6,1.677861,1.679669,1.497241,1.411354,1.291197,68987912450,STATIONARY BINNED1 NOPETRO BRIGHT 
200.04525236039,64.3279607116949,22.83317,20.21867,18.89619,17.82402,17.32066,6,1.787487,1.523675,1.535804,1.407316,1.235461,79792575304,STATIONARY NODEBLEND_MOVING MOVED BINNED1 DEBLEND_PRUNED INTERP COSMIC_RAY MANYPETRO NOPETRO NODEBLEND BLENDED 
200.262563652019,64.7853843339157,21.13828,19.59387,18.89637,18.64227,18.53819,6,1.439759,1.300556,1.309729,1.229598,1.073616,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.664805885157,64.350361952925,22.95177,20.28467,18.89663,18.02309,17.54553,6,1.407129,1.273478,1.232068,1.126879,1.058756,68987912192,STATIONARY BINNED1 
200.262556640305,64.7853820957775,21.28103,19.5894,18.89779,18.62473,18.50937,6,1.371421,1.283661,1.266261,1.248982,1.151611,68987912704,STATIONARY BINNED1 MANYPETRO 
200.262550504101,64.785393495063,21.27567,19.5887,18.89798,18.62864,18.5589,6,1.44184,1.43734,1.145163,1.123667,1.217927,68987912704,STATIONARY BINNED1 MANYPETRO 
200.664791862368,64.3503608789523,22.68285,20.30364,18.8995,18.02538,17.52872,6,1.677469,1.681256,1.498408,1.413424,1.292082,68987912448,STATIONARY BINNED1 NOPETRO 
200.824607297819,64.9006401339053,22.58282,20.65134,18.90295,18.34498,17.76719,6,1.329242,1.396021,1.179141,1.118401,1.221468,439873639154178,TOO_FEW_GOOD_DETECTIONS PSF_FLUX_INTERP INTERP_CENTER STATIONARY BINNED1 INTERP MANYPETRO BRIGHT 
200.134577217852,64.5718255026503,21.63669,19.71504,18.90337,18.58316,18.38688,6,1.302469,1.314869,1.275574,1.193619,1.105311,68987912194,STATIONARY BINNED1 BRIGHT 
200.555535314708,64.6788853566473,21.99952,20.06998,18.90411,18.4155,18.1338,6,1.667303,1.718206,1.625644,1.369773,1.349418,281543964758858,TOO_FEW_GOOD_DETECTIONS STATIONARY BINNED1 INTERP COSMIC_RAY MANYPETRO NOPETRO NODEBLEND BLENDED BRIGHT 
200.664804996843,64.3503722764063,23.1281,20.25754,18.90466,18.02387,17.5341,6,1.386953,1.392102,1.170634,1.193312,1.136706,68987912522,STATIONARY BINNED1 NOPETRO NODEBLEND BLENDED BRIGHT 
200.134549333086,64.5718269156982,21.69039,19.72696,18.90665,18.5899,18.39568,6,1.304377,1.316504,1.276661,1.194488,1.106798,68987912960,STATIONARY BINNED1 MANYPETRO NOPETRO 
200.406910363819,64.3216791936723,21.15818,19.61926,18.9108,18.64966,18.47939,6,1.790451,1.537566,1.546025,1.40487,1.165911,68987913034,STATIONARY BINNED1 MANYPETRO NOPETRO NODEBLEND BLENDED BRIGHT 
200.66478614915,64.3503722703597,23.50053,20.27025,18.91102,18.02553,17.54531,6,1.387345,1.392891,1.171298,1.193774,1.139858,68988043528,STATIONARY BINNED1 INTERP NOPETRO BLENDED 
200.664786149213,64.3503722703288,23.50062,20.27028,18.91134,18.02569,17.54524,6,1.387345,1.392891,1.171298,1.193774,1.139858,35253360132112,DEBLENDED_AT_EDGE STATIONARY BINNED1 INTERP CHILD 
200.406931099542,64.3216923758706,21.45255,19.64958,18.91223,18.64829,18.52563,6,1.706012,1.691765,1.576898,1.375439,1.263387,68988047946,STATIONARY BINNED1 INTERP COSMIC_RAY MANYPETRO NODEBLEND BLENDED BRIGHT 
200.691440498043,64.7742637481977,22.53341,20.30078,18.91238,18.02163,17.4817,6,1.360438,1.291927,1.300052,1.22325,1.140645,68987912962,STATIONARY BINNED1 MANYPETRO NOPETRO BRIGHT 
